file_location,filename,location,datetime,top,left,label,model_prob,ImageHeight,ImageWidth,GPSLongitude,GPSLatitude,GPSAltitude,Roll,Pitch,Yaw,FOV,Site,x,y,PixSize,meterx,metery
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144501_IMG_6891_NIR.jpg,surprisebeach,2015:08:09 14:45:01,0.0,0.674407114624506,0,0.027263,3048,4048,-85.73036219,9.984888821,85.4998245,3.773690701,6.405404091,35.24692535,73.34058337,surprisebeach,756.0,1474.0,0.0314529,23.77839215,46.36157412
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004113_IMG_9720_NIR.jpg,surprisebeach,2015:08:07 00:41:13,0.0639763779527559,0.0,0,0.034096,3048,4048,-85.71517763,10.00145169,94.40140536,1.769076347,3.763361692,220.0575714,73.34058337,surprisebeach,-1974.0,1279.0,0.034727532,-68.5521491,44.41651403
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173724_IMG_9383_NIR.jpg,surprisebeach,2015:08:06 17:37:24,0.9383202099737533,0.5459486166007905,0,0.050198,3048,4048,-85.71843286,9.997212977,87.89245586,-6.333991528,11.23558521,34.92424774,73.34058337,surprisebeach,236.0,-1386.0,0.032333079,7.630606688,-44.81364775
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004044_IMG_9716_NIR.jpg,surprisebeach,2015:08:07 00:40:44,0.8530183727034121,0.4656620553359684,0,0.1313,3048,4048,-85.71318412,10.00349595,95.99821429,-7.420689583,3.233705521,211.1543884,73.34058337,surprisebeach,-89.0,-1126.0,0.035314952,-3.143030733,-39.76463601
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173340_IMG_9354_NIR.jpg,surprisebeach,2015:08:06 17:33:40,0.7463910761154856,0.4174901185770751,0,0.058875,3048,4048,-85.72872222,9.987448558,87.61171662,2.262543201,4.891166687,234.5273743,73.34058337,surprisebeach,-284.0,-801.0,0.032229803,-9.153264161,-25.81607251
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173923_IMG_9396_NIR.jpg,surprisebeach,2015:08:06 17:39:23,0.1919291338582677,0.3211462450592885,0,0.097933,3048,4048,-85.71206598,10.00376539,85.31846635,-8.456946373,2.717715979,79.18153381,73.34058337,surprisebeach,-674.0,889.0,0.031386183,-21.15428753,27.90231694
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011718_IMG_6104_NIR.jpg,surprisebeach,2015:08:08 01:17:18,0.0,0.786808300395257,0,0.10125,3048,4048,-85.71215664,10.00454831,91.01667023,4.253900528,1.073866248,220.569397,73.34058337,surprisebeach,1211.0,1474.0,0.033482387,40.54717044,49.35303818
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011855_IMG_6117_NIR.jpg,surprisebeach,2015:08:08 01:18:55,0.639763779527559,0.7065217391304348,0,0.058618,3048,4048,-85.71859258,9.997928039,92.22252653,5.199856758,3.404940128,220.4830627,73.34058337,surprisebeach,886.0,-476.0,0.033925986,30.05842386,-16.14876948
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173657_IMG_9380_NIR.jpg,surprisebeach,2015:08:06 17:36:57,0.42650918635170604,0.9313241106719368,0,0.60046,3048,4048,-85.71984809,9.995671822,91.05920444,-1.931920528,-2.565259933,45.1220932,73.34058337,surprisebeach,1796.0,174.0,0.033498034,60.16246892,5.828657902
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234719_IMG_6850_NIR.jpg,surprisebeach,2015:08:08 23:47:19,0.7037401574803149,0.529891304347826,0,0.1343,3048,4048,-85.71095515,10.00493132,88.17482014,5.303936481,2.521454573,30.48809814,73.34058337,surprisebeach,171.0,-671.0,0.032436953,5.546718928,-21.76519533
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173758_IMG_9387_NIR.jpg,surprisebeach,2015:08:06 17:37:58,0.5118110236220472,0.2890316205533597,0,0.19626,3048,4048,-85.71650069,9.999229603,93.65963744,4.146193981,4.419544697,25.42444611,73.34058337,surprisebeach,-804.0,-86.0,0.034454658,-27.70154473,-2.963100555
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004824_IMG_9782_NIR.jpg,surprisebeach,2015:08:07 00:48:24,0.7677165354330708,0.8028656126482213,Certain Turtle,0.1555,3048,4048,-85.71526248,10.00044892,92.71315789,-3.728265524,6.399088383,56.4054985,73.34058337,surprisebeach,1276.0,-866.0,0.034106475,43.5198625,-29.53620762
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173732_IMG_9384_NIR.jpg,surprisebeach,2015:08:06 17:37:32,0.27723097112860895,0.38537549407114624,0,0.11351,3048,4048,-85.71792809,9.997692288,84.71678161,4.781010628,-0.894438744,46.79103088,73.34058337,surprisebeach,-414.0,629.0,0.031164841,-12.90224416,19.60268496
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144921_IMG_6929_NIR.jpg,surprisebeach,2015:08:09 14:49:21,0.8743438320209974,0.20874505928853754,0,0.098235,3048,4048,-85.71123345,10.00459593,82.50959024,-12.85100651,5.123576641,40.55976868,73.34058337,surprisebeach,-1129.0,-1191.0,0.030352879,-34.26840087,-36.15027939
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012231_IMG_6146_NIR.jpg,surprisebeach,2015:08:08 01:22:31,0.7250656167979003,0.032114624505928856,0,0.01826,3048,4048,-85.7287333,9.986531696,87.4672619,1.986367583,4.797277927,52.0033226,73.34058337,surprisebeach,-1844.0,-736.0,0.032176663,-59.333766,-23.68202374
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173013_IMG_9322_NIR.jpg,surprisebeach,2015:08:06 17:30:13,0.10662729658792651,0.032114624505928856,0,0.38128,3048,4048,-85.71237526,10.00439548,87.68990385,-7.005925179,-1.77410686,214.932663,73.34058337,surprisebeach,-1844.0,1149.0,0.032258566,-59.48479606,37.06509255
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004030_IMG_9714_NIR.jpg,surprisebeach,2015:08:07 00:40:30,0.5118110236220472,0.5780632411067194,0,0.045437,3048,4048,-85.71218592,10.00452696,95.74792453,4.704504013,3.684363604,209.5359497,73.34058337,surprisebeach,366.0,-86.0,0.035222878,12.89157325,-3.029167484
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173559_IMG_9373_NIR.jpg,surprisebeach,2015:08:06 17:35:59,0.21325459317585302,0.38537549407114624,0,0.11629,3048,4048,-85.7232111,9.99221258,85.51641791,-9.626680374,2.332293272,50.76092911,73.34058337,surprisebeach,-414.0,824.0,0.031459004,-13.02402762,25.92221922
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173758_IMG_9387_NIR.jpg,surprisebeach,2015:08:06 17:37:58,0.23458005249343833,0.4656620553359684,0,0.82251,3048,4048,-85.71650069,9.999229603,93.65963744,4.146193981,4.419544697,25.42444611,73.34058337,surprisebeach,-89.0,759.0,0.034454658,-3.066464528,26.15108513
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173203_IMG_9341_NIR.jpg,surprisebeach,2015:08:06 17:32:03,0.29855643044619423,0.3050889328063241,0,0.3271,3048,4048,-85.7222832,9.994129498,88.30728919,-4.948424816,3.408757448,226.0910034,73.34058337,surprisebeach,-739.0,564.0,0.032485684,-24.0069207,18.32192595
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173042_IMG_9327_NIR.jpg,surprisebeach,2015:08:06 17:30:42,0.639763779527559,0.2408596837944664,0,0.63891,3048,4048,-85.71498469,10.00175634,94.88440698,-9.352935791,3.335164547,246.949234,73.34058337,surprisebeach,-999.0,-476.0,0.034905215,-34.87030951,-16.61488221
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173631_IMG_9377_NIR.jpg,surprisebeach,2015:08:06 17:36:31,0.8956692913385826,0.44960474308300397,0,0.046391,3048,4048,-85.72132668,9.994212055,88.46891002,4.27223444,0.369834036,54.74552917,73.34058337,surprisebeach,-154.0,-1256.0,0.03254514,-5.011951547,-40.87669573
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173657_IMG_9380_NIR.jpg,surprisebeach,2015:08:06 17:36:57,0.40518372703412076,0.9313241106719368,0,0.14769,3048,4048,-85.71984809,9.995671822,91.05920444,-1.931920528,-2.565259933,45.1220932,73.34058337,surprisebeach,1796.0,239.0,0.033498034,60.16246892,8.006030107
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173938_IMG_9398_NIR.jpg,surprisebeach,2015:08:06 17:39:38,0.021325459317585303,0.6101778656126482,0,0.84594,3048,4048,-85.71103772,10.00478212,84.72450331,10.26017952,6.201501846,92.58047485,73.34058337,surprisebeach,496.0,1409.0,0.031167682,15.45917005,43.9152633
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173916_IMG_9395_NIR.jpg,surprisebeach,2015:08:06 17:39:16,0.0639763779527559,0.2408596837944664,0,0.60296,3048,4048,-85.71259016,10.00322532,87.61234991,3.630946398,2.824304104,82.71042633,73.34058337,surprisebeach,-999.0,1279.0,0.032230036,-32.19780632,41.22221649
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173203_IMG_9341_NIR.jpg,surprisebeach,2015:08:06 17:32:03,0.36253280839895013,0.22480237154150198,0,0.051765,3048,4048,-85.7222832,9.994129498,88.30728919,-4.948424816,3.408757448,226.0910034,73.34058337,surprisebeach,-1064.0,369.0,0.032485684,-34.5647681,11.98721751
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173657_IMG_9380_NIR.jpg,surprisebeach,2015:08:06 17:36:57,0.34120734908136485,0.8992094861660079,0,0.72027,3048,4048,-85.71984809,9.995671822,91.05920444,-1.931920528,-2.565259933,45.1220932,73.34058337,surprisebeach,1666.0,434.0,0.033498034,55.80772451,14.53814672
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004037_IMG_9715_NIR.jpg,surprisebeach,2015:08:07 00:40:37,0.7250656167979003,0.5941205533596838,0,0.042589,3048,4048,-85.7126977,10.00401581,95.53604194,-3.597899437,2.658647537,209.3808594,73.34058337,surprisebeach,431.0,-736.0,0.035144932,15.14746581,-25.86667016
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173423_IMG_9359_NIR.jpg,surprisebeach,2015:08:06 17:34:23,0.10662729658792651,0.19268774703557312,0,0.086997,3048,4048,-85.73038952,9.984828475,89.73149905,-11.5660677,1.347370982,31.67052078,73.34058337,surprisebeach,-1194.0,1149.0,0.03300961,-39.41347399,37.92804156
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173639_IMG_9378_NIR.jpg,surprisebeach,2015:08:06 17:36:39,0.8103674540682415,0.674407114624506,0,0.40581,3048,4048,-85.72083337,9.994750284,87.11918605,-0.375955105,4.332433701,29.83482552,73.34058337,surprisebeach,756.0,-996.0,0.032048616,24.22875347,-31.92042124
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004748_IMG_9776_NIR.jpg,surprisebeach,2015:08:07 00:47:48,0.8103674540682415,0.8028656126482213,0,0.021989,3048,4048,-85.71837793,9.997208575,91.00328048,-2.441342592,5.14958334,59.4951973,73.34058337,surprisebeach,1276.0,-996.0,0.033477461,42.71724039,-33.34355128
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234219_IMG_6800_NIR.jpg,surprisebeach,2015:08:08 23:42:19,0.5971128608923885,0.4174901185770751,0,0.049198,3048,4048,-85.72442774,9.991892752,87.01119221,-2.319637299,1.568720341,227.4042511,73.34058337,surprisebeach,-284.0,-346.0,0.032008888,-9.090524167,-11.07507522
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173054_IMG_9329_NIR.jpg,surprisebeach,2015:08:06 17:30:54,0.21325459317585302,0.4656620553359684,0,0.054344,3048,4048,-85.71595693,10.00060108,87.60780287,5.239520073,4.983891487,221.1623993,73.34058337,surprisebeach,-89.0,824.0,0.032228364,-2.868324363,26.55617163
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173732_IMG_9384_NIR.jpg,surprisebeach,2015:08:06 17:37:32,0.1919291338582677,0.14451581027667984,0,0.035252,3048,4048,-85.71792809,9.997692288,84.71678161,4.781010628,-0.894438744,46.79103088,73.34058337,surprisebeach,-1389.0,889.0,0.031164841,-43.28796409,27.70554361
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012121_IMG_6137_NIR.jpg,surprisebeach,2015:08:08 01:21:21,0.9383202099737533,0.5459486166007905,Certain Turtle,0.99966,3048,4048,-85.72850116,9.987692314,87.55771567,-2.002794027,3.693053484,219.8625488,73.34058337,surprisebeach,236.0,-1386.0,0.032209938,7.601545369,-44.64297407
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173048_IMG_9328_NIR.jpg,surprisebeach,2015:08:06 17:30:48,0.8743438320209974,0.0,0,0.98735,3048,4048,-85.71544552,10.00113912,93.63605442,-5.372434139,3.648632765,226.9069061,73.34058337,surprisebeach,-1974.0,-1191.0,0.034445982,-67.99636869,-41.0251647
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173105_IMG_9331_NIR.jpg,surprisebeach,2015:08:06 17:31:05,0.5971128608923885,0.3211462450592885,0,0.10541,3048,4048,-85.7170142,9.999566631,88.58836443,-14.83158684,4.488152027,218.7068176,73.34058337,surprisebeach,-674.0,-346.0,0.032589084,-21.96504243,-11.27582297
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173552_IMG_9372_NIR.jpg,surprisebeach,2015:08:06 17:35:52,0.0,0.8992094861660079,0,0.99954,3048,4048,-85.72372454,9.99170079,86.95440729,7.420410633,-1.977761149,55.02565765,73.34058337,surprisebeach,1666.0,1474.0,0.031987998,53.29200532,47.15030963
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004458_IMG_9750_NIR.jpg,surprisebeach,2015:08:07 00:44:58,0.8530183727034121,0.6904644268774703,Certain Turtle,0.94446,3048,4048,-85.73008583,9.986042549,93.82063306,-1.461694598,3.332540751,208.5112915,73.34058337,surprisebeach,821.0,-1126.0,0.034513883,28.33589813,-38.86263251
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004900_IMG_9788_NIR.jpg,surprisebeach,2015:08:07 00:49:00,0.08530183727034121,0.5459486166007905,0,0.92299,3048,4048,-85.71209706,10.00368379,92.30271903,-2.093474865,5.054729462,64.81484222,73.34058337,surprisebeach,236.0,1214.0,0.033955487,8.013494882,41.22196096
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011718_IMG_6104_NIR.jpg,surprisebeach,2015:08:08 01:17:18,0.5971128608923885,0.9313241106719368,0,0.018576,3048,4048,-85.71215664,10.00454831,91.01667023,4.253900528,1.073866248,220.569397,73.34058337,surprisebeach,1796.0,-346.0,0.033482387,60.13436673,-11.58490584
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012603_IMG_6180_NIR.jpg,surprisebeach,2015:08:08 01:26:03,0.6824146981627297,0.5941205533596838,0,0.014981,3048,4048,-85.71118741,10.00465835,87.20088955,-3.946614265,4.785663605,46.14053345,73.34058337,surprisebeach,431.0,-606.0,0.032078672,13.82590765,-19.43967526
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004037_IMG_9715_NIR.jpg,surprisebeach,2015:08:07 00:40:37,0.23458005249343833,0.4817193675889328,0,0.018295,3048,4048,-85.7126977,10.00401581,95.53604194,-3.597899437,2.658647537,209.3808594,73.34058337,surprisebeach,-24.0,759.0,0.035144932,-0.843478375,26.6750036
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234032_IMG_6786_NIR.jpg,surprisebeach,2015:08:08 23:40:32,0.5118110236220472,0.642292490118577,0,0.055807,3048,4048,-85.71754569,9.998991548,90.60150892,3.622084379,0.332501769,230.8627472,73.34058337,surprisebeach,626.0,-86.0,0.033329661,20.86436782,-2.86635085
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173143_IMG_9338_NIR.jpg,surprisebeach,2015:08:06 17:31:43,0.8530183727034121,0.04817193675889328,0,0.98863,3048,4048,-85.72078907,9.995668441,94.89704142,-6.565239429,6.23509407,225.2657166,73.34058337,surprisebeach,-1779.0,-1126.0,0.034909863,-62.10464551,-39.30850525
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004854_IMG_9787_NIR.jpg,surprisebeach,2015:08:07 00:48:54,0.0,0.754693675889328,0,0.07301,3048,4048,-85.7126253,10.00315644,93.12160414,-4.308005333,5.795262814,55.16453171,73.34058337,surprisebeach,1081.0,1474.0,0.034256731,37.03152601,50.49442121
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012237_IMG_6147_NIR.jpg,surprisebeach,2015:08:08 01:22:37,0.021325459317585303,0.032114624505928856,0,0.017137,3048,4048,-85.72824691,9.987058402,85.64771323,2.875062227,1.302640915,46.4752121,73.34058337,surprisebeach,-1844.0,1409.0,0.031507304,-58.0994679,44.39379082
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004458_IMG_9750_NIR.jpg,surprisebeach,2015:08:07 00:44:58,0.49048556430446194,0.6262351778656127,Certain Turtle,0.99211,3048,4048,-85.73008583,9.986042549,93.82063306,-1.461694598,3.332540751,208.5112915,73.34058337,surprisebeach,561.0,-21.0,0.034513883,19.36228849,-0.724791548
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234343_IMG_6811_NIR.jpg,surprisebeach,2015:08:08 23:43:43,0.5757874015748031,0.8670948616600791,0,0.74023,3048,4048,-85.72985522,9.986286112,87.02761104,-1.442256927,3.809026957,227.8812714,73.34058337,surprisebeach,1536.0,-281.0,0.032014928,49.17492929,-8.996194746
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173639_IMG_9378_NIR.jpg,surprisebeach,2015:08:06 17:36:39,0.46916010498687666,0.8992094861660079,0,0.041072,3048,4048,-85.72083337,9.994750284,87.11918605,-0.375955105,4.332433701,29.83482552,73.34058337,surprisebeach,1666.0,44.0,0.032048616,53.39299377,1.410139091
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173143_IMG_9338_NIR.jpg,surprisebeach,2015:08:06 17:31:43,0.8956692913385826,0.6262351778656127,0,0.95805,3048,4048,-85.72078907,9.995668441,94.89704142,-6.565239429,6.23509407,225.2657166,73.34058337,surprisebeach,561.0,-1256.0,0.034909863,19.5844329,-43.84678739
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173938_IMG_9398_NIR.jpg,surprisebeach,2015:08:06 17:39:38,0.49048556430446194,0.2408596837944664,0,0.62914,3048,4048,-85.71103772,10.00478212,84.72450331,10.26017952,6.201501846,92.58047485,73.34058337,surprisebeach,-999.0,-21.0,0.031167682,-31.13651387,-0.654521312
